stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
NG425,2407,"WOODWARD / MAITLAND",,45.368558,-75.752875,,,0
NG427,4206,"WOODWARD / MAITLAND",,45.368694,-75.752946,,,0
NG430,4903,"1806 WOODWARD",,45.369551,-75.751617,,,0
NG440,7496,"1805 WOODWARD",,45.369563,-75.751821,,,0
NG450,7497,"WOODWARD / COURTWOOD",,45.372257,-75.750486,,,0
NG455,7498,"WOODWARD / AD. 1630",,45.373606,-75.748962,,,0
NG460,7500,"WOODWARD / COURTWOOD",,45.37222,-75.750282,,,0
NG465,7501,"WOODWARD / AD. 1630",,45.373577,-75.748719,,,0
NG510,350,"CLYDE / CARLING",,45.378679,-75.749992,,,0
NG520,351,"CLYDE / LAPERRIERE",,45.37576,-75.748027,,,0
NG530,352,"CLYDE / LAPERRIERE",,45.375626,-75.748182,,,0
NH010,4922,"RICHMOND / GOLDEN",,45.389608,-75.759005,,,0
NH020,4941,"RICHMOND / GOLDEN",,45.389552,-75.758648,,,0
NH030,7506,"RICHMOND / BROADVIEW",,45.38854,-75.760743,,,0
NH040,7508,"RICHMOND / BROADVIEW",,45.388172,-75.760875,,,0
NH050,7507,"RICHMOND / FRASER",,45.387186,-75.762855,,,0
NH060,7509,"RICHMOND / FRASER",,45.386827,-75.763013,,,0
NH070,7510,"RICHMOND / WESTMINSTER",,45.385752,-75.765146,,,0
NH080,4940,"RICHMOND / WESTMINSTER",,45.385517,-75.765098,,,0
NH090,4923,"RICHMOND / WAVELL",,45.384121,-75.767734,,,0
NH100,7511,"RICHMOND / WAVELL",,45.383985,-75.767557,,,0
NH120,7513,"RICHMOND / CLEARY",,45.382051,-75.770506,,,0
NH130,7512,"RICHMOND / REDWOOD",,45.382327,-75.769928,,,0
NH140,4924,"RICHMOND / SHERBOURNE",,45.380684,-75.771967,,,0
NH150,2459,"RICHMOND / SHERBOURNE",,45.380762,-75.771557,,,0
NH160,4869,"RICHMOND / LOCKHART",,45.379146,-75.773557,,,0
NH170,7514,"RICHMOND / LOCKHART",,45.379019,-75.773303,,,0
NH180,7515,"RICHMOND / WOODROFFE",,45.377713,-75.774622,,,0
NH190,4916,"SAVILLE ROW / WOODROFFE",,45.373523,-75.772063,,,0
NH200,4917,"SAVILLE ROW / WOODROFFE",,45.373377,-75.771933,,,0
NH210,4915,"SAVILLE ROW / LOCKHART",,45.374033,-75.770341,,,0
NH220,2353,"SAVILLE ROW / HAYMARKET",,45.373932,-75.770087,,,0
NH230,7516,"SAVILLE ROW / NEEPAWA",,45.375042,-75.769218,,,0
NH240,4918,"SAVILLE ROW / NEEPAWA",,45.374951,-75.769014,,,0
NH250,7517,"SAVILLE ROW / BLACK FRIARS",,45.376911,-75.768708,,,0
NH260,7518,"SAVILLE ROW / BLACK FRIARS",,45.37699,-75.768452,,,0
NH270,4919,"SHERBOURNE / DOVERCOURT",,45.378532,-75.767474,,,0
NH280,4914,"DOVERCOURT / SHERBOURNE",,45.37882,-75.767522,,,0
NH290,7520,"DOVERCOURT / ROWANWOOD",,45.379074,-75.766433,,,0
NH300,7519,"DOVERCOURT / COURTENAY",,45.37907,-75.765782,,,0
NH310,4913,"DOVERCOURT / WAVELL",,45.379584,-75.76455,,,0
NH320,4920,"DOVERCOURT / WINDERMERE",,45.37987,-75.762924,,,0
NH330,7521,"DOVERCOURT / WINDERMERE",,45.38012,-75.762653,,,0
NH340,7523,"DOVERCOURT / MANSFIELD",,45.380398,-75.761002,,,0
NH350,7522,"DOVERCOURT / MANSFIELD",,45.38063,-75.760795,,,0
NH360,4912,"DOVERCOURT / DENBURY",,45.381167,-75.758898,,,0
NH370,4921,"DOVERCOURT / DENBURY",,45.381057,-75.758631,,,0
NH380,7524,"DOVERCOURT / BROADVIEW",,45.381473,-75.757477,,,0
NH390,7525,"DOVERCOURT / BROADVIEW",,45.381453,-75.757183,,,0
NH400,4911,"DOVERCOURT / BRIERWOOD",,45.382465,-75.755114,,,0
NH410,7528,"DOVERCOURT / BRIERWOOD",,45.38256,-75.754436,,,0
NH420,7526,"DOVERCOURT / ROOSEVELT",,45.38318,-75.752998,,,0
NH430,4859,"DOVERCOURT / ROOSEVELT",,45.383229,-75.752256,,,0
NH440,7527,"DOVERCOURT / CHURCHILL",,45.384255,-75.749459,,,0
NH450,7529,"DOVERCOURT / CHURCHILL",,45.384163,-75.749218,,,0
NH500,4857,"CLARE / EVERED",,45.387724,-75.748762,,,0
NH510,4861,"CLARE / EVERED",,45.387561,-75.748726,,,0
NH520,7530,"CLARE / TWEEDSMUIR",,45.388039,-75.747391,,,0
NH530,7531,"CLARE / TWEEDSMUIR",,45.387999,-75.746894,,,0
NH540,4856,"CLARE / LADEROUTE",,45.388812,-75.744597,,,0
NH550,4862,"CLARE / WESTHAVEN",,45.388677,-75.744637,,,0
NH560,7532,"CLARE / KIRKWOOD",,45.389156,-75.743494,,,0
NH570,7533,"CLARE / KIRKWOOD",,45.389047,-75.743355,,,0
NH580,5617,"CHURCHILL / CARLING",,45.381523,-75.747324,,,0
NH585,5618,"CHURCHILL / TILLBURY",,45.381334,-75.747352,,,0
NH590,7534,"CHURCHILL / WESTHILL",,45.383567,-75.748549,,,0
NH600,7535,"CHURCHILL / GREENWOOD",,45.383564,-75.748766,,,0
NH610,4860,"CHURCHILL / AVONDALE",,45.385516,-75.749749,,,0
NH620,4858,"CHURCHILL / AVONDALE",,45.385834,-75.750153,,,0
NH630,7536,"CHURCHILL / CLARE",,45.387043,-75.750623,,,0
NH640,7537,"CHURCHILL / PRINCETON",,45.386909,-75.75079,,,0
NH650,5620,"CHURCHILL / KENWOOD",,45.388687,-75.751635,,,0
NH660,5619,"CHURCHILL / KENWOOD",,45.389059,-75.752065,,,0
NH670,7538,"CHURCHILL / BYRON",,45.390973,-75.753023,,,0
NH680,7539,"CHURCHILL / BYRON",,45.390739,-75.753,,,0
NH900,3013,"DOMINION 1A",,45.392301,-75.760758,,,0
NH920,3013,"DOMINION 2A",,45.392173,-75.760389,,,0
NH921,3013,"DOMINION STN OFF STOP",,45.392164,-75.760453,,,0
NI010,4944,"WOODROFFE / SAUNDERS",,45.379398,-75.776274,,,0
NI020,4942,"WOODROFFE / SAUNDERS",,45.379305,-75.775943,,,0
NI030,1832,"WOODROFFE / RICHMOND",,45.377627,-75.77516,,,0
NI040,2783,"WOODROFFE / RICHMOND",,45.377977,-75.775066,,,0
NI060,6244,"WOODROFFE / KNIGHTSBRIDGE",,45.376606,-75.774586,,,0
NI070,6472,"WOODROFFE / KNIGHTSBRIDGE",,45.376622,-75.774266,,,0
NI080,2784,"WOODROFFE / ANTHONY",,45.375468,-75.773847,,,0
NI090,2785,"WOODROFFE / ANTHONY",,45.375286,-75.773543,,,0
NI100,6245,"WOODROFFE / FLOWER",,45.372722,-75.772324,,,0
NI110,6489,"WOODROFFE / FLOWER",,45.372476,-75.771911,,,0
NI130,6488,"WOODROFFE / CARLINGWOOD MALL",,45.37133,-75.771206,,,0
NI150,6481,"CARLING / WOODROFFE",,45.370097,-75.771222,,,0
NI160,4983,"CARLING / WOODROFFE",,45.368752,-75.773371,,,0
NI170,6407,"CARLING / WOODLAND",,45.368891,-75.774008,,,0
NI180,6406,"CARLING / RICHARDSON",,45.367853,-75.776434,,,0
NI190,4984,"CARLING / FOX",,45.367724,-75.775963,,,0
NI200,6405,"CARLING / WENTWORTH",,45.367142,-75.77786,,,0
NI210,4981,"CARLING / EDGEWORTH",,45.366402,-75.778865,,,0
NI220,6404,"CARLING / EDGEWORTH",,45.366345,-75.779785,,,0
NI260,4997,"CARLING / CONNAUGHT",,45.363669,-75.785065,,,0
NI270,2786,"CARLING / CROYDON",,45.36332,-75.78678,,,0
NI280,5657,"CARLING / TAVISTOCK",,45.363049,-75.786528,,,0
NI290,6448,"CARLING / FOREST",,45.362389,-75.788936,,,0
NI300,4999,"CARLING / ALPINE",,45.362251,-75.788517,,,0
NI310,6449,"CARLING / RICHMOND",,45.36119,-75.791466,,,0
NI320,2787,"CARLING / DUNDEE",,45.361168,-75.790879,,,0
NI330,5837,"CROYDON / BOND",,45.36344,-75.787302,,,0
NI340,4993,"CROYDON / LINCOLN FIELDS MALL",,45.364306,-75.787661,,,0
NI350,5832,"CROYDON / RICHMOND",,45.364975,-75.788112,,,0
NI360,8674,"LINCOLN FIELDS MALL EAST",,45.365166,-75.787038,,,0
NI370,8573,"LINCOLN FIELDS MALL WEST",,45.365328,-75.786921,,,0
NI905,3014,"LINCOLN FIELDS 1A",,45.366287,-75.783436,,,0
NI910,3014,"LINCOLN FIELDS 1B",,45.36617,-75.783463,,,0
NI915,3014,"LINCOLN FIELDS 2A",,45.366357,-75.783155,,,0
NI921,3014,"LINCOLN FIELDS OFF STOP",,45.366213,-75.783208,,,0
NI925,3014,"LINCOLN FIELDS 3A",,45.365983,-75.782317,,,0
NI930,3014,"LINCOLN FIELDS 4B",,45.365731,-75.782397,,,0
NI935,3014,"LINCOLN FIELDS 3B",,45.366151,-75.781881,,,0
NI940,3014,"LINCOLN FIELDS 4A",,45.365927,-75.781973,,,0
NI950,3014,"LINCOLN FIELDS 5A",,45.36528,-75.782185,,,0
NJ010,4931,"MCEWEN LOOP",,45.372945,-75.783327,,,0
NJ020,2338,"70 MCEWEN",,45.371969,-75.782675,,,0
NJ030,6248,"70 MCEWEN",,45.371456,-75.782631,,,0
NJ040,5716,"MCEWEN / AMBLESIDE",,45.371254,-75.781982,,,0
NJ050,5721,"MCEWEN / AMBLESIDE",,45.371415,-75.781916,,,0
NJ060,6247,"AMBLESIDE / MCEWEN",,45.372582,-75.781378,,,0
NJ070,2475,"1090 AMBLESIDE",,45.372836,-75.780328,,,0
NJ080,6885,"AMBLESIDE / NEW ORCHARD",,45.373679,-75.779819,,,0
NJ090,6258,"AMBLESIDE / NEW ORCHARD",,45.374035,-75.779202,,,0
NJ100,4929,"RICHMOND / WOODROFFE",,45.37724,-75.77554,,,0
NJ120,6246,"RICHMOND / ALLISON",,45.375508,-75.777409,,,0
NJ130,6259,"RICHMOND / ALLISON",,45.375417,-75.777129,,,0
NJ140,4937,"RICHMOND / NEW ORCHARD",,45.373796,-75.778439,,,0
NJ150,4926,"RICHMOND / NEW ORCHARD",,45.374372,-75.778368,,,0
NJ160,6261,"RICHMOND / RICHARDSON",,45.372563,-75.779795,,,0
NJ170,4935,"RICHMOND / RICHARDSON",,45.372374,-75.779823,,,0
NJ180,6262,"RICHMOND / MCEWEN",,45.370899,-75.781336,,,0
NJ190,6257,"RICHMOND / EDGEWORTH",,45.37004,-75.782189,,,0
NJ195,4927,"RICHMOND / MCEWEN",,45.37023,-75.782327,,,0
NJ210,4932,"RICHMOND / SIR JOHN A MACDONALD",,45.368863,-75.7838,,,0
NJ220,6249,"RICHMOND / ASSALY",,45.36837,-75.784827,,,0
NJ230,6263,"RICHMOND / ASSALY",,45.367935,-75.785177,,,0
NJ235,4945,"RICHMOND / ASSALY",,45.366804,-75.787017,,,0
NJ240,1232,"RICHMOND / ASSALY",,45.367267,-75.786156,,,0
NJ250,4946,"RICHMOND / CROYDON",,45.364656,-75.788959,,,0
NJ260,6256,"RICHMOND / CROYDON",,45.364583,-75.788781,,,0
NJ270,6264,"RICHMOND / PLAZA",,45.363215,-75.790088,,,0
NJ280,6451,"RICHMOND / FOREST",,45.363124,-75.789961,,,0
NJ290,6265,"RICHMOND / POULIN",,45.362185,-75.790981,,,0
NJ300,4947,"POULIN / PRISCILLA",,45.363091,-75.791927,,,0
NJ310,6255,"POULIN / PRISCILLA",,45.362849,-75.791994,,,0
NJ320,6254,"POULIN / DON",,45.364455,-75.792753,,,0
NJ330,4956,"POULIN / DON",,45.364275,-75.79278,,,0
NJ335,6600,"POULIN / REGINA",,45.365206,-75.793394,,,0
NJ340,4948,"POULIN / VIOLET",,45.365665,-75.793465,,,0
NJ350,4955,"POULIN / VIOLET",,45.365856,-75.793795,,,0
NJ355,2788,"BRITANNIA / HOWE",,45.365429,-75.796085,,,0
NJ360,2860,"HOWE / BRITANNIA",,45.365772,-75.796183,,,0
NJ370,2789,"BRITANNIA / SALINA",,45.366842,-75.797561,,,0
NJ380,2790,"BRITANNIA / JAMIESON",,45.368766,-75.798635,,,0
NJ390,4949,"BRITANNIA / ROWATT",,45.370852,-75.799861,,,0
NJ400,4950,"CASSELS / BRADFORD",,45.372087,-75.801633,,,0
NJ410,2791,"BRADFORD / ROWATT",,45.37039,-75.800837,,,0
NJ420,2792,"BRADFORD / JAMIESON",,45.368936,-75.799986,,,0
NJ430,4951,"SALINA / BRADFORD",,45.366675,-75.798176,,,0
NJ440,2793,"BRITANNIA / HOWE",,45.365631,-75.796632,,,0
NJ460,325,"DON / ZEPHYR",,45.363638,-75.795992,,,0
NJ475,4954,"DON / BRITANNIA",,45.363643,-75.795354,,,0
NJ480,2794,"DON / GREENVIEW",,45.363125,-75.797428,,,0
NJ490,2795,"DON / GREENVIEW",,45.363123,-75.797097,,,0
NJ500,4953,"BRITANNIA PARK",,45.36284,-75.800751,,,0
NJ510,4952,"BRITANNIA PARK PARKING",,45.362976,-75.800966,,,0
NJ520,2796,"BRITANNIA PARK LOOP",,45.363675,-75.802004,,,0
NO451,,"HILLCREST HIGH SCHOOL",,45.399462,-75.638551,,,0
RA010,8298,"BANK / RIVERSIDE",,45.388786,-75.67704,,,0
RA020,8261,"BANK / RIVERSIDE",,45.388235,-75.676678,,,0
RA030,4100,"BANK / RIVERSIDE",,45.38776,-75.675688,,,0
RA040,4897,"BANK / TRANSITWAY",,45.386291,-75.674165,,,0
RA050,8295,"BANK / OHIO",,45.385786,-75.673369,,,0
RA060,6464,"BANK / OHIO",,45.385221,-75.673069,,,0
RA070,8296,"BANK / KILBORN",,45.384179,-75.672037,,,0
RA080,8302,"BANK / BELANGER",,45.383393,-75.671653,,,0
RA090,8469,"BANK / ROCKINGHAM",,45.382993,-75.671071,,,0
RA100,4101,"BANK / RANDALL",,45.382261,-75.670712,,,0
RA110,4103,"BANK / EVANS",,45.380544,-75.668426,,,0
RA120,4102,"BANK / EVANS",,45.380167,-75.668533,,,0
RA130,4104,"BANK / HERON",,45.379279,-75.667729,,,0
RA140,8306,"BANK / HERON",,45.378117,-75.667491,,,0
RA150,8435,"BANK / COLLINS",,45.377057,-75.666625,,,0
RA160,4105,"BANK / ERIE",,45.375289,-75.666013,,,0
RA170,4106,"BANK / ERIE",,45.375088,-75.665582,,,0
RA180,4107,"BANK / ALTA VISTA",,45.373019,-75.664438,,,0
RA190,8436,"BANK / WALKLEY",,45.371104,-75.663457,,,0
RA200,8431,"BANK / WALKLEY",,45.371549,-75.664025,,,0
RA210,8291,"BELANGER / BANK",,45.383803,-75.672413,,,0
RA220,8290,"CLEMENTINE / BELANGER",,45.38342,-75.674117,,,0
RA230,4108,"BELANGER / CLEMENTINE",,45.383645,-75.674088,,,0
RA240,4110,"BELANGER / CLEMENTINE",,45.383583,-75.673093,,,0
RA250,4109,"CLEMENTINE / ROCKINGHAM",,45.382601,-75.674167,,,0
RA260,8289,"CLEMENTINE / ROCKINGHAM",,45.382411,-75.673915,,,0
RA270,8292,"CLEMENTINE / GUERTIN",,45.381107,-75.674061,,,0
RA280,4111,"CLEMENTINE / GUERTIN",,45.380926,-75.673949,,,0
RA290,4114,"CLEMENTINE / RICHARD",,45.379422,-75.673754,,,0
RA300,4112,"CLEMENTINE / RICHARD",,45.379466,-75.673613,,,0
RA310,4115,"CLEMENTINE / SECORD",,45.378528,-75.673358,,,0
RA320,4113,"CLEMENTINE / HERON",,45.37868,-75.673177,,,0
RA326,6926,"HERON / KALADAR",,45.378169,-75.671052,,,0
RA328,1265,"HERON / GILLES",,45.378415,-75.670149,,,0
RA335,1096,"KALADAR / GREGG",,45.376975,-75.67144,,,0
RA345,4116,"BROOKFIELD / KALADAR",,45.374546,-75.671501,,,0
RA355,4117,"BROOKFIELD / CLEMENTINE",,45.374399,-75.673533,,,0
RA365,4118,"BROOKFIELD / CLOVER",,45.374128,-75.675874,,,0
RA375,6139,"CLOVER / GREGG",,45.375993,-75.676255,,,0
RA380,8233,"HERON / CLOVER",,45.377747,-75.676064,,,0
RA415,5602,"HERON / BRONSON",,45.377466,-75.684559,,,0
RA420,1569,"HERON / RIVERSIDE",,45.37681,-75.689816,,,0
RA425,1342,"STOP ON HERON AT CONFEDERATION STN.",,45.377157,-75.685495,,,0
RA430,1587,"HERON / RIVERSIDE",,45.377082,-75.690067,,,0
RA440,4091,"1500 BRONSON",,45.379562,-75.685948,,,0
RA445,1004,"BRONSON / HERON",,45.377595,-75.685016,,,0
RA450,5626,"1500 BRONSON",,45.379866,-75.685418,,,0
RA500,1152,"DATA CENTRE / BILLINGS BRIDGE",,45.38304,-75.679474,,,0
RA510,1567,"DATA CENTRE / BILLINGS BRIDGE",,45.383152,-75.679356,,,0
RA900,3034,"BILLINGS BRIDGE 1A",,45.384591,-75.676756,,,0
RA905,3034,"BILLINGS BRIDGE 2A",,45.384249,-75.676825,,,0
RA910,3034,"BILLINGS BRIDGE / BANK",,45.386738,-75.67509,,,0
RA915,3034,"BILLINGS BRIDGE 3A",,45.384622,-75.676877,,,0
RA920,3034,"BILLINGS BRIDGE 3B",,45.384684,-75.677202,,,0
RA925,3034,"BILLINGS BRIDGE 3C",,45.384435,-75.677576,,,0
RA940,3034,"BILLINGS BRIDGE 4B",,45.384415,-75.677295,,,0
RA945,3034,"BILLINGS BRIDGE 4C",,45.384583,-75.676999,,,0
RA950,3034,"BILLINGS BRIDGE 4D",,45.384797,-75.676676,,,0
RA955,3035,"HERON 1A",,45.378934,-75.679749,,,0
RA960,3035,"HERON 2A",,45.378851,-75.679495,,,0
RA965,3035,"HERON 3A",,45.379066,-75.680628,,,0
RA970,3035,"HERON 4A",,45.379038,-75.680476,,,0
RA990,3063,"CONFEDERATION",,45.377037,-75.684948,,,0
RB070,1055,"ST. PATRICK'S HOME",,45.370668,-75.690376,,,0
RB075,3231,"RIVERSIDE / BROOKFIELD",,45.372645,-75.690794,,,0
RB080,8287,"RIVERSIDE / RIDGEWOOD",,45.366928,-75.689548,,,0
RB085,7405,"RIDGEWOOD / RIVERSIDE",,45.367527,-75.68908,,,0
RB086,6924,"RIDGEWOOD / RIVERSIDE",,45.367664,-75.689231,,,0
RB090,8266,"RIVERSIDE / MOONEY'S BAY",,45.365356,-75.688728,,,0
RB100,4122,"RIVERSIDE / MOONEY'S BAY",,45.364303,-75.688718,,,0
RB110,1525,"RIVERSIDE / WALKLEY",,45.361122,-75.687972,,,0
RB120,8456,"RIVERSIDE / WALKLEY",,45.360338,-75.687945,,,0
RB130,4123,"RIVERSIDE / AD. 3200",,45.358379,-75.689568,,,0
RB140,4125,"RIVERSIDE / AD. 3195",,45.358637,-75.689118,,,0
RB150,4124,"RIVERSIDE / REVELSTOKE",,45.357216,-75.690504,,,0
RB160,4126,"RIVERSIDE / REVELSTOKE",,45.357106,-75.690199,,,0
RB170,8460,"RIVERSIDE / MARILYN",,45.35521,-75.691911,,,0
RB190,1523,"RIVERSIDE / QUESNEL",,45.354187,-75.69227,,,0
RB200,1531,"RIVERSIDE / LEOPOLDS",,45.353329,-75.693048,,,0
RB210,8454,"RIVERSIDE / RIVERGATE",,45.346761,-75.691955,,,0
RB220,4127,"RIVERSIDE / RIVERGATE",,45.345924,-75.691992,,,0
RB230,4128,"RIVERSIDE / UPLANDS",,45.342508,-75.691173,,,0
RB240,4129,"RIVERSIDE / UPLANDS",,45.342533,-75.690866,,,0
RB250,8483,"SPRINGLAND / WALKLEY",,45.36259,-75.684441,,,0
RB260,8482,"SPRINGLAND / WALTON",,45.362337,-75.684278,,,0
RB270,4131,"SPRINGLAND / MOONEY'S BAY",,45.36495,-75.6847,,,0
RB280,4130,"SPRINGLAND / MOONEY'S BAY",,45.364833,-75.684753,,,0
RB290,8264,"SPRINGLAND / NICHOLSON",,45.366078,-75.685169,,,0
RB300,8904,"SPRINGLAND / NICHOLSON",,45.366519,-75.685188,,,0
RB310,2449,"SPRINGLAND / RIDGEWOOD",,45.368009,-75.685907,,,0
RB320,2412,"SPRINGLAND / NORBERRY",,45.367539,-75.685595,,,0
RB330,8903,"SPRINGLAND / RIDGEWOOD",,45.36853,-75.685862,,,0
RB340,4132,"SPRINGLAND / HOBSON",,45.369659,-75.685143,,,0
RB350,4133,"SPRINGLAND / NORBERRY",,45.369949,-75.682879,,,0
RB370,8914,"FLANNERY / SPRINGLAND",,45.370418,-75.681851,,,0
RB380,1583,"FLANNERY / SPRINGLAND",,45.370562,-75.681734,,,0
RB390,4136,"FLANNERY / RAMSGATE",,45.371923,-75.682123,,,0
RB400,4134,"FLANNERY / RAMSGATE",,45.372051,-75.682377,,,0
RB410,4135,"FLANNERY / BROOKFIELD",,45.373138,-75.683446,,,0
RB420,4137,"FLANNERY / BROOKFIELD",,45.37341,-75.683621,,,0
RB430,8913,"BROOKFIELD / FLANNERY",,45.373461,-75.684565,,,0
RB440,4138,"BROOKFIELD / HOBSON",,45.373425,-75.687043,,,0
RB450,4139,"BROOKFIELD / HOBSON",,45.373289,-75.686866,,,0
RB481,400,"CANADA POST / HERON",,45.375631,-75.688505,,,0
RB482,6900,"CANADA POST / HERON",,45.375674,-75.688262,,,0
RB491,401,"CANADA POST / BROOKFIELD",,45.373905,-75.688695,,,0
RB492,6901,"CANADA POST / BROOKFIELD",,45.373849,-75.688479,,,0
RC010,8969,"WALKLEY / BANK",,45.370271,-75.663929,,,0
RC020,8487,"WALKLEY / SOUTHMORE",,45.367264,-75.671148,,,0
RC030,8905,"WALKLEY / SOUTHMORE",,45.367182,-75.670983,,,0
RC040,4140,"WALKLEY / AVONCOURT",,45.36645,-75.673138,,,0
RC045,8489,"WALKLEY / WEXFORD",,45.3654,-75.675975,,,0
RC050,5669,"WALKLEY / AVONCOURT",,45.366333,-75.673102,,,0
RC055,1925,"WALKLEY / THORNDALE",,45.365678,-75.674656,,,0
RC060,1595,"WALKLEY / MCCARTHY",,45.364586,-75.677876,,,0
RC080,4141,"WALKLEY / AD. 800",,45.363177,-75.680871,,,0
RC090,8484,"WALKLEY / AD. 800",,45.363013,-75.680682,,,0
RC100,4142,"WALKLEY / OTTERSON",,45.361954,-75.683594,,,0
RC310,8495,"SOUTHMORE / RANKIN",,45.359604,-75.67717,,,0
RC330,4534,"SOUTHMORE / BUXTON",,45.358995,-75.678825,,,0
RC350,4147,"SOUTHMORE / DICKINSON",,45.358088,-75.681531,,,0
RC370,4148,"SOUTHMORE / FIELDING",,45.358669,-75.68354,,,0
RC390,8496,"FIELDING / HARTMAN",,45.360348,-75.681741,,,0
RC420,4149,"FIELDING / RANKIN",,45.361258,-75.678077,,,0
RC440,4150,"FIELDING / MCCARTHY",,45.362055,-75.676266,,,0
RC450,8486,"MCCARTHY / PROVOST",,45.363639,-75.676691,,,0
RC460,1500,"MCCARTHY / PROVOST",,45.363106,-75.676136,,,0
RC470,4151,"MCCARTHY / FIELDING",,45.362096,-75.675729,,,0
RC480,8927,"MCCARTHY / SOUTHMORE",,45.360116,-75.674494,,,0
RC490,4152,"MCCARTHY / SOUTHMORE",,45.360018,-75.674623,,,0
RC500,8447,"PLANTE / MCCARTHY",,45.354657,-75.672442,,,0
RC510,8473,"PLANTE / OWL",,45.354524,-75.671538,,,0
RC520,4153,"PLANTE / IMPALA",,45.354711,-75.671229,,,0
RC540,8446,"PLANTE / IMPALA",,45.356063,-75.670239,,,0
RC550,4154,"PLANTE / IMPALA",,45.356062,-75.670073,,,0
RC560,4155,"PLANTE / CONDOR",,45.357435,-75.667181,,,0
RC570,4156,"PLANTE / CONDOR",,45.357393,-75.667514,,,0
RC580,8474,"PLANTE / AD. 1030",,45.357159,-75.663905,,,0
RC590,4157,"PLANTE / AD. 1031",,45.357222,-75.663828,,,0
RC600,4158,"PLANTE / MINA",,45.35582,-75.661615,,,0
RC610,8445,"PLANTE / MINA",,45.355773,-75.661399,,,0
RC620,4159,"PLANTE / BOURBON",,45.354624,-75.660471,,,0
RC630,4160,"PLANTE / BOURBON",,45.354532,-75.660217,,,0
RC640,4161,"PLANTE / CAHILL",,45.353888,-75.659537,,,0
RC650,8475,"PLANTE / CAHILL",,45.353762,-75.659552,,,0
RC660,4163,"PLANTE / SPARROW",,45.351727,-75.658089,,,0
RC670,4162,"PLANTE / SPARROW",,45.351546,-75.65799,,,0
RC680,4164,"PLANTE / WAXWING",,45.350197,-75.660511,,,0
RC700,4165,"PLANTE / MCCARTHY",,45.34941,-75.662501,,,0
RC710,8444,"PLANTE / MCCARTHY",,45.349647,-75.661629,,,0
RC900,3036,"WALKLEY 1A",,45.368665,-75.667132,,,0
RC905,3036,"WALKLEY 2A",,45.369025,-75.667279,,,0
RC910,3036,"WALKLEY 3A",,45.368772,-75.667604,,,0
RC915,3036,"WALKLEY 4A",,45.368906,-75.666809,,,0
RC920,3036,"WALKLEY 4B",,45.368597,-75.666443,,,0
RC925,3036,"WALKLEY 4C",,45.368858,-75.666388,,,0
RD010,1706,"UPLANDS / BOWESVILLE",,45.342199,-75.690255,,,0
RD020,1707,"UPLANDS / BOWESVILLE",,45.342041,-75.690082,,,0
RD030,8452,"UPLANDS / ARCHER",,45.344375,-75.686693,,,0
RD040,8472,"UPLANDS / COUNTRY CLUB",,45.343908,-75.686789,,,0
RD050,4166,"UPLANDS / GILLESPIE",,45.345575,-75.685846,,,0
RD060,4168,"UPLANDS / RICH LITTLE",,45.345573,-75.685616,,,0
RD070,4167,"UPLANDS / AD. 3095",,45.346173,-75.685106,,,0
RD075,8451,"UPLANDS / HUNTWOOD",,45.347348,-75.683396,,,0
RD080,4169,"UPLANDS / COUNTRY CLUB",,45.34715,-75.683335,,,0
RD090,4170,"UPLANDS / HUNTMASTER",,45.348348,-75.681046,,,0
RD120,1552,"UPLANDS / HUNTMASTER",,45.348627,-75.679855,,,0
RD130,7961,"UPLANDS / ROYALTON",,45.349411,-75.677509,,,0
RD140,4171,"UPLANDS / AD. 3225",,45.349502,-75.677571,,,0
RD150,4172,"UPLANDS / PAUL ANKA",,45.349279,-75.675418,,,0
RD160,8477,"UPLANDS / PAUL ANKA",,45.349112,-75.674616,,,0
RD170,8450,"UPLANDS / AD. 3344",,45.347433,-75.67265,,,0
RD180,4173,"UPLANDS / AD. 3344",,45.347677,-75.672787,,,0
RD190,6140,"UPLANDS / BENNETT",,45.346683,-75.671014,,,0
RD200,4174,"UPLANDS / BENNETT",,45.346726,-75.67072,,,0
RD210,6141,"UPLANDS / LILLICO",,45.346399,-75.667841,,,0
RD220,4175,"UPLANDS / CAHILL",,45.346377,-75.667356,,,0
RD230,1566,"UPLANDS / HUNT CLUB",,45.345542,-75.666399,,,0
RD240,1598,"UPLANDS / CAHILL",,45.345568,-75.666194,,,0
RD250,8466,"UPLANDS / HUNT CLUB",,45.343735,-75.665341,,,0
RD255,4176,"UPLANDS / DOWPATRICK",,45.342397,-75.664556,,,0
RD260,8443,"UPLANDS / HUNT CLUB",,45.344492,-75.665534,,,0
RD265,3301,"DOWNPATRICK / UPLANDS",,45.342286,-75.664111,,,0
RD270,8467,"DOWNPATRICK / SHANEGAL",,45.342673,-75.662855,,,0
RD280,8442,"DOWNPATRICK / SHANEGAL",,45.343158,-75.662784,,,0
RD290,4177,"DOWNPATRICK / COTTERS",,45.344595,-75.662368,,,0
RD300,4179,"DOWNPATRICK / COTTERS",,45.344766,-75.662429,,,0
RD310,4180,"DOWNPATRICK / WYMAN",,45.345889,-75.660894,,,0
RD320,4178,"DOWNPATRICK / WYMAN",,45.345879,-75.660766,,,0
RD330,4181,"DOWNPATRICK / HUNTCLUB",,45.347107,-75.661386,,,0
RD350,8476,"CAHILL / UPLANDS",,45.346389,-75.666565,,,0
